name,Label,Start,Stop,Duration,Mean_Intensity,Max_Intensity,Mean_Pitch,Max_Pitch,Min_Pitch,Median_Pitch,Center_spectrum,SD_spectrum,SK_spectrum,KUR__spectrum,F1_Mean,F2_Mean,F3_Mean,F4_Mean,F1_Max,F2_Max,F3_Max,F4_Max,F1_Min,F2_Min,F3_Min,F4_Min,F1_Median,F2_Median,F3_Median,F4_Median
AISF_LEC_T1,COVe_A,54.289344389663455,54.341552101604606,0.05220771194115059,59.01372880007359,60.71837916219305,229.90655269288388,257.5553236044557,216.00212519500357,222.99987119069303,446.15739685687413,179.6100775759754,29.3226352447886,1603.4602431984229,464.7418693772467,2114.807307993826,2962.1969387656177,3935.626475766435,497.3384900592728,2505.104502876789,3395.35446611967,4764.061849499329,411.3315118174596,1376.4561398718415,2676.457869657742,2968.604072546873,468.44729532434593,2262.1893825038505,2944.309250986229,4366.791682108115
AISF_LEC_T1,CLoCFA_T,54.38870745432564,54.47122932158745,0.08252186726181066,57.76403828862367,59.53017787078617,219.03481408779132,227.92402230262076,214.24292204148423,219.62580968984204,438.9544698134456,207.84230571282058,26.896928236241294,1287.221880236958,456.3736284587031,1231.5895760990882,2762.436237876948,3467.587697002662,472.5185024284087,1613.9468750747585,2885.7341958010243,3633.1323342632636,411.9009590557877,899.6953145229382,2623.813598167146,3341.4664651719027,458.064578140041,1204.7224316126571,2776.0316863906783,3441.9732689809102
AISF_LEC_T1,CVMioCFA_T,54.587433583650004,54.81478974855499,0.22735616490498955,56.262677019749034,59.85154856139199,225.55147234185264,274.4566599704838,121.57324786645478,252.8393954740781,473.76013733610495,459.4881701171305,6.998819372568573,97.0923734081942,482.27668733217985,2055.370147067567,2996.3506761649305,3982.949706794241,595.5091835550339,2774.9932273448567,3159.962024785061,4511.827335514362,385.81377354059174,1068.8315247163296,2305.941467015886,3071.4833690986643,478.0073711024023,2099.554969403512,3062.45013776277,4064.072063940686
AISF_LEC_T1,CFAo_T,55.1224250141458,55.19315804322735,0.07073302908155199,59.24928735181233,60.04621335142588,274.16412763835956,311.96982801706787,262.4049781273139,267.84950769405094,509.7449761283976,254.493885697518,18.118423038539245,808.3221173794301,539.7325212791762,1331.6681763460829,2867.5932080907155,3794.9399982442624,580.2807337089546,1669.3759169496939,3086.0201912315792,4247.020945808828,434.2448895058775,834.4887032776377,2302.5112601646333,3247.868323290497,555.7371509908394,1385.40370280672,2936.712473721208,4002.9730746642967
AISF_LEC_T1,CLo_A,55.23862927620834,55.304309946069786,0.06568066986144316,60.109657797992135,61.12590107638486,302.0492917319067,304.4378797699831,295.82942066249825,303.06829334400686,464.4178308542749,383.2443511911242,14.906551160658042,441.0619580675939,536.9015005826832,1590.6646461275311,3031.649277964907,4019.4955936414526,596.7621170306993,1677.2118878891565,3091.5534308291644,4382.503085816713,370.99917711972313,1497.8929959822863,2722.852920954455,3127.748406111196,562.7712974372719,1600.0771804045319,3051.361346843736,4075.3503464502214
AISF_LEC_T1,CODCVSaeCNA_T,55.39076483407177,55.46149786315332,0.07073302908155199,58.06356840924863,58.38140288247423,285.77857709952144,287.49242846916627,284.92834207721245,285.63536221802656,430.75148394147004,339.0209437081039,11.434812180840307,319.4887078988717,781.9071262792602,2134.51536967427,3138.7747893283827,4326.596460767328,832.5739836679755,2934.4244967036716,3451.9039357293223,5068.543444000495,579.446768752921,1706.6576575624629,2992.211309978432,3903.5444680341343,807.5885014261282,2193.350593963274,3094.4927749858352,4303.96945570366
AISF_LEC_T1,COBie_T,55.57994898140794,55.72815151853119,0.14820253712325382,59.76474175945568,62.049550167212296,273.96544229464797,317.2045867269271,264.59740912097635,270.9909933812935,515.9708169932478,274.07292967580577,19.819874565819514,718.6794523066685,507.8777788131641,2308.7804370544122,3131.688672216714,4402.538491404794,557.2085376472932,2716.0113694105316,3208.192427102734,4531.784399746579,328.5004308357461,1967.8538200475898,2926.735434313661,4177.567466308227,539.3277115278271,2187.4302904659653,3154.0476987016373,4415.58256761152
AISF_LEC_T1,COSDCVSaCFA_A,55.75172919489171,55.82246222397326,0.07073302908155199,56.41776492985287,57.702401190579515,263.2158574106724,268.3431115904976,246.65036536529212,264.0545066390877,527.472967736278,338.85615225547286,14.941248159881138,449.22121231210275,596.5850653344876,1982.2589384064897,3057.891665533927,4352.601624613285,675.6805067548514,2081.5291939024623,3213.8857632271443,4472.344070980792,374.25223623000824,1856.240522088439,2939.9060756384233,4160.84521523503,623.2622349285587,1997.471427179602,3061.1350910091796,4383.925950809241
AISF_LEC_T1,i_T,55.89151113331477,55.94371884525592,0.05220771194115059,52.44162745354099,54.472214507517755,237.08518087172743,275.88774284548543,218.8799859456196,227.67464280033056,295.1029107863166,307.7706583849862,22.17675486384309,690.8529101623876,369.26958665841335,2516.015895790778,3122.8430628693413,4302.799695909291,431.51052090249834,2846.286348371302,3223.2878961849924,4471.7689422506555,305.19199264603424,2072.1283800539823,2950.895265457189,3924.962070663137,374.5953642465754,2580.4779215768003,3166.9214419735317,4350.480806245035
AISF_LEC_T1,CFLaCNA_T,56.021188353297624,56.115499058739694,0.09431070544206932,54.83679195442248,56.54528059258848,222.10834466284123,251.79855896159097,215.46750078537804,220.36565811774764,616.2778977451594,391.77215217225,9.637823036259222,282.27961339810975,813.4676231410383,1780.0986974343975,3277.2866233840855,4247.609626741766,867.4020809157794,2676.654370348287,3916.885564740251,5021.9387078584705,375.80027032967456,901.4416567859189,2514.1265201287033,3407.411614949197,842.7503669960732,1730.512252990457,3267.692582966681,4194.929581206658
AISF_LEC_T1,COSVo_A,56.19465268652143,56.276053170495246,0.08140048397381605,46.191278797294835,48.82823349675273,152.0535302960197,247.916061757872,91.32011419549704,109.2514585484642,327.88821309244236,280.8901849002383,23.831099393117093,1087.5865153485981,458.1087458903011,1274.2010371511703,2975.297512301358,3943.266204088051,1059.2455264578807,2925.5643140976904,3775.6381137046315,4997.48289379734,173.16183689598103,737.8730104220867,2469.451040377361,3232.0054005881634,361.6097402646245,1004.3276799585943,2917.4365241343053,3833.651766999086
